DS_NAME,N,NL,CLF_NAME,KFOLDS,TRE,TESTE,TESTE_STD,E_DIFF,REGULARIZATIN,HPS
Moon,50,0.2,svm,5,0.55,0.42000000000000004,0.132664991614216,0.13,1.0,0.001
Moon,50,0.2,svm,5,0.55,0.42000000000000004,0.132664991614216,0.13,1.0,0.005
Moon,50,0.2,svm,5,0.6199999999999999,0.5,0.1095445115010332,0.11999999999999988,1.0,0.01
Moon,50,0.2,svm,5,0.915,0.9199999999999999,0.07483314773547882,-0.004999999999999893,1.0,0.1
Moon,50,0.2,svm,5,0.93,0.9199999999999999,0.0748331477354788,0.01000000000000012,1.0,0.5
Moon,50,0.2,svm,5,0.96,0.96,0.04898979485566355,0.0,1.0,1.0
Moon,50,0.2,svm,5,0.9650000000000001,0.96,0.04898979485566355,0.0050000000000001155,1.0,5.0
Moon,50,0.2,svm,5,1.0,0.9399999999999998,0.04898979485566355,0.060000000000000164,1.0,10.0
Moon,50,0.2,svm,5,1.0,0.64,0.10198039027185571,0.36,1.0,100.0
Moon,50,0.2,svm,5,1.0,0.5,0.1095445115010332,0.5,1.0,1000.0
Moon,50,0.3,svm,5,0.6300000000000001,0.56,0.16248076809271922,0.07000000000000006,1.0,0.001
Moon,50,0.3,svm,5,0.6300000000000001,0.56,0.16248076809271922,0.07000000000000006,1.0,0.005
Moon,50,0.3,svm,5,0.655,0.56,0.16248076809271922,0.09499999999999997,1.0,0.01
Moon,50,0.3,svm,5,0.875,0.8400000000000001,0.07999999999999999,0.03499999999999992,1.0,0.1
Moon,50,0.3,svm,5,0.9,0.8800000000000001,0.09797958971132716,0.019999999999999907,1.0,0.5
Moon,50,0.3,svm,5,0.905,0.8800000000000001,0.09797958971132716,0.02499999999999991,1.0,1.0
Moon,50,0.3,svm,5,0.9450000000000001,0.8800000000000001,0.11661903789690603,0.06499999999999995,1.0,5.0
Moon,50,0.3,svm,5,0.9650000000000001,0.82,0.09797958971132713,0.14500000000000013,1.0,10.0
Moon,50,0.3,svm,5,1.0,0.6599999999999999,0.16248076809271922,0.3400000000000001,1.0,100.0
Moon,50,0.3,svm,5,1.0,0.43999999999999995,0.16248076809271922,0.56,1.0,1000.0
Moon,50,0.4,svm,5,0.6599999999999999,0.6599999999999999,0.1854723699099141,0.0,1.0,0.001
Moon,50,0.4,svm,5,0.6599999999999999,0.6599999999999999,0.1854723699099141,0.0,1.0,0.005
Moon,50,0.4,svm,5,0.6599999999999999,0.6599999999999999,0.1854723699099141,0.0,1.0,0.01
Moon,50,0.4,svm,5,0.85,0.78,0.07483314773547886,0.06999999999999995,1.0,0.1
Moon,50,0.4,svm,5,0.9,0.86,0.04898979485566354,0.040000000000000036,1.0,0.5
Moon,50,0.4,svm,5,0.915,0.8400000000000001,0.04898979485566354,0.07499999999999996,1.0,1.0
Moon,50,0.4,svm,5,0.96,0.8400000000000001,0.13564659966250536,0.11999999999999988,1.0,5.0
Moon,50,0.4,svm,5,0.99,0.8,0.10954451150103324,0.18999999999999995,1.0,10.0
Moon,50,0.4,svm,5,1.0,0.74,0.16248076809271922,0.26,1.0,100.0
Moon,50,0.4,svm,5,1.0,0.6599999999999999,0.1854723699099141,0.3400000000000001,1.0,1000.0
Moon,50,0.5,svm,5,0.53,0.38,0.040000000000000015,0.15000000000000002,1.0,0.001
Moon,50,0.5,svm,5,0.53,0.38,0.040000000000000015,0.15000000000000002,1.0,0.005
Moon,50,0.5,svm,5,0.55,0.4,0.0632455532033676,0.15000000000000002,1.0,0.01
Moon,50,0.5,svm,5,0.725,0.7,0.14142135623730953,0.025000000000000022,1.0,0.1
Moon,50,0.5,svm,5,0.78,0.72,0.11661903789690603,0.06000000000000005,1.0,0.5
Moon,50,0.5,svm,5,0.8099999999999999,0.74,0.08000000000000003,0.06999999999999995,1.0,1.0
Moon,50,0.5,svm,5,0.8699999999999999,0.74,0.10198039027185572,0.1299999999999999,1.0,5.0
Moon,50,0.5,svm,5,0.915,0.6199999999999999,0.039999999999999994,0.29500000000000015,1.0,10.0
Moon,50,0.5,svm,5,1.0,0.48,0.132664991614216,0.52,1.0,100.0
Moon,50,0.5,svm,5,1.0,0.4,0.0,0.6,1.0,1000.0
